,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
112,...,...,"oportunidad laboral!! agente servicio al cliente ingles avanzado b2+ bogota no requieres experiencia,40 o 42 hrs semanales, 2 dias off!! bono de contratacion !",concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","bogotá, d.c., bogotá, d.c.","grande multinacional certificada, ubicada en la ciudad de bogotá busca personas bilingues que les interese el servicio...",hace 8 horas
113,...,empleo destacado,asesor de servicio al cliente bilingüe weekends off,webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","bogotá, d.c., bogotá, d.c.","¡proceso inmediato! hola, ¡somos webhelp! el contact center donde tú estás primero. tenemos presencia en más de 55...",hace 8 horas
114,...,...,agentes chat / servicio al cliente / estabilidad / proyección laboral / horarios flexibles,...,...,...,"bogotá, d.c., bogotá, d.c.","organizacion solida del sector de contact center, esta en busqueda de personal con disponibilidad inmediata de...",hace 8 horas
115,...,...,agentes contact center / servicio al cliente / estabilidad / proyección laboral / horarios flexibles,...,...,...,"bogotá, d.c., bogotá, d.c.","organizacion solida del sector de contact center, esta en busqueda de personal con disponibilidad inmediata de...",hace 8 horas
116,...,empleo destacado,"asesor servicio al cliente, comercial, cobranza, soporte y ventas",...,...,...,"bogotá, d.c., bogotá, d.c.",*//¡¡importante empresa del sector telecomunicacionesbpo y financiero se encuentra en busqueda de personal para hacer...,hace 8 horas
117,se precisa urgente,...,personas sin experiencia en call center servicio al cliente,customer operation succes s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-colombian-outsourcing-solutions-179061CB3900564C,"3,8","bogotá, d.c., bogotá, d.c.",importante empresa de telecomunicaciones requiere para su equipo de trabajo personas sin experiencia en call center. ...,hace 8 horas
118,...,...,asesor servicio al cliente bilingüe b1+ b2,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.","¿te gustaría iniciar tu carrera profesional, mientras perfeccionas tu nivel de inglés, mientras ganas dinero y tienes...",hace 8 horas
119,se precisa urgente,empleo destacado,asesores call center servicio al cliente y venta cruzada mínimo 5 meses de experiencia,...,...,...,"bogotá, d.c., bogotá, d.c.",¡estamos interesados en que hagas parte de nuestro excelente equipo de trabajo! unicamente aplica experiencia en call...,hace 8 horas
120,se precisa urgente,empleo destacado,asesor/a servicio al cliente call center,konecta,https://co.computrabajo.com/konecta,"4,2","bogotá, d.c., bogotá, d.c.","¿te atreves a evolucionar con nosotros? no esperes al futuro, prepárate para un nuevo comienzo. dile si a las nuevas...",hace 8 horas
121,...,...,asesor/a servicio al cliente call center,konecta,https://co.computrabajo.com/konecta,"4,2","bogotá, d.c., bogotá, d.c.","¿te atreves a evolucionar con nosotros? no esperes al futuro, prepárate para un nuevo comienzo. dile si a las nuevas...",hace 8 horas
122,se precisa urgente,empleo destacado,asesor/a servicio al cliente,konecta,https://co.computrabajo.com/konecta,"4,2","bogotá, d.c., bogotá, d.c.","¿te atreves a evolucionar con nosotros? no esperes al futuro, prepárate para un nuevo comienzo. dile si a las nuevas...",hace 8 horas
123,se precisa urgente,...,asesor call center servicio al cliente,...,...,...,"bogotá, d.c., bogotá, d.c.","¡aplica ya a nuestra oferta! somos una empresa dedicada a los procesos bpo, preocupados por fortalecer las habilidades...",hace 8 horas
124,...,...,"se necesita asesor servicio al cliente, para zara",intelcia,https://co.computrabajo.com/intelcia,"4,1","bogotá, d.c., bogotá, d.c.","buscamos asesores como tú, 100% apasionados, que sean capaces de reflejar a través de los servicios que presta la...",hace 8 horas
125,se precisa urgente,empleo destacado,asesor comercial contact center. 6 meses de exp en servicio al cliente. lunes a sábado,webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","antioquia, itagüí","para ti, que eres un experto en las comunicaciones, en webhelp medellín estamos en la búsqueda de talento humano. ven...",hace 8 horas
126,...,empleo destacado,asesor/a servicio al cliente/call center lunes a sábado,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín",¡si estás aquí es porque sientes el feeling y la empatía que solo el talento k! tiene! siente la felicidad de...,hace 8 horas
127,...,empleo destacado,asesor/a servicio al cliente lunes a sábado,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín",¡si estás aquí es porque sientes el feeling y la empatía que solo el talento k! tiene! siente la felicidad de...,hace 8 horas
128,se precisa urgente,...,representante de servicio al cliente y venta cruzada,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","bogotá, d.c., bogotá, d.c.","se requiere asesores de servicio al cliente y venta cruzada para laborar en importante empresa de servicios de españa,...",hace 8 horas
129,...,...,auxiliares administrativos experiencia 6 meses servicio al cliente financiero horarios de oficina,...,...,...,"bogotá, d.c., bogotá, d.c.","importante entidad se encuentra en búsqueda de agentes servicio al cliente, con experiencia en servicio al cliente...",hace 8 horas
130,...,...,"gran oferta laboral, trabajo si hay !!tecnicos o tecnologos experiencia de 1 mes servicio al cliente",...,...,...,"bogotá, d.c., bogotá, d.c.",importante entidadinternacional se encuentra en búsqueda de agentes para contratación inmediata que cuenten con los...,hace 8 horas
132,...,empleo destacado,cuentas con minimo 6 meses de experiencia en call center y te apasiona el servicio al cliente!!,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa de telecomunicaciones esta en busca de agentes call center y/o creadores de experiencia con mínimo...,hace 9 horas
133,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","boyacá, paipa","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 9 horas
134,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","boyacá, ramiriquí","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 9 horas
135,...,empleo destacado,técnicos o tecnólogos administrativos o de la salud,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.",¡hola! ¿estás en busca de estabilidad laboral? ¡esta es tu oportunidad! requerimos técnicos o tecnólogos en áreas...,hace 9 horas
136,se precisa urgente,empleo destacado,asesor comercial contact center. 6 meses de exp en servicio al cliente. lunes a sábado,webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","antioquia, itagüí","para ti, que eres un experto en las comunicaciones, en webhelp medellín estamos en la búsqueda de talento humano. ven...",hace 9 horas
137,...,...,asesores servicio al cliente sin experiencia,atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",quieres hacer parte de nuestro equipo de trabajo gran entidad esta en la búsqueda de asesores call center sin...,hace 9 horas
138,...,...,"auxiliar punto de venta, servicio al cliente, zona norte y centro en bogota polifuncional urgente",multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","bogotá, d.c., bogotá, d.c.","prestigiosa empresa avícola n°1 en colombia, que en la actualidad cuenta con más de 9000 empleados en misión y con...",hace 9 horas
139,se precisa urgente,empleo destacado,asesor de servicio al cliente en salud,teleperformance colombia,https://co.computrabajo.com/teleperformance,"4,3","antioquia, medellín",aplica a nuestra línea de servicio al clienteen sector salud. el salario de esta oferta está sujeto a un contrato de...,hace 9 horas
140,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","boyacá, sogamoso","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 9 horas
141,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","boyacá, tibasosa","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 9 horas
142,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","boyacá, sotaquirá","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 9 horas
143,...,...,"oportunidad laboral!! agente servicio al cliente ingles avanzado b2+ bogota no requieres experiencia,40 o 42 hrs semanales, 2 dias off!! bono de contratacion !",concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","bogotá, d.c., bogotá, d.c.","grande multinacional certificada, ubicada en la ciudad de bogotá busca personas bilingues que les interese el servicio...",hace 9 horas
144,se precisa urgente,empleo destacado,asesor chat y redes sociales,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa financiera solicita asesores de servicio al cliente y ventasmulticanal que cuenten con: estudios:...,hace 9 horas
145,...,...,asesor/a servicio al cliente call center,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos en nuestro equipo!una empresa donde tu talento y pasión se transforman en...",hace 9 horas
146,se precisa urgente,empleo destacado,oferta laboral asesor servicio al cliente sector salud,teleperformance colombia,https://co.computrabajo.com/teleperformance,"4,3","antioquia, medellín",aplica a nuestra línea de servicio al cliente sector salud- técnica auxiliar asistencia prehospitalaria -trabajo desde...,hace 9 horas
147,se precisa urgente,empleo destacado,oferta laboral asesor servicio al cliente sector salud,teleperformance colombia,https://co.computrabajo.com/teleperformance,"4,3","antioquia, medellín",aplica a nuestra línea de servicio al cliente sector salud- técnica auxiliar de enfermería -trabajo desde casa el...,hace 9 horas
148,se precisa urgente,empleo destacado,asesor de servicio al cliente,teleperformance colombia,https://co.computrabajo.com/teleperformance,"4,3","antioquia, medellín",aplica a nuestra línea de servicio al cliente . el salario de esta oferta está sujeto a un contrato de trabajo de...,hace 9 horas
149,...,...,auxiliares administrativos//servicio al cliente chat//horarios de oficina,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa requiere para contratación inmediata asesores comerciales para brindar servicio al cliente a los...,hace 9 horas
150,...,...,asesor servicio al cliente/ sac fondo de pensiones / sin experiencia,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector call center bpo requiere parta su equipo asesores comerciales funciones: servicio y...,hace 9 horas
151,...,...,asesor servicio al cliente chat / sac fondo de pensiones,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector call center bpo requiere parta su equipo asesores comerciales funciones: servicio chat...,hace 9 horas
152,...,...,costumer service hiring bonus 3mill bilingues b2 bquilla,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","atlántico, barranquilla","aplica ya!! buscamos personas sin experiencia que sean b2-c1 para trabajar desde site, te ofrecemos salario$2.150.000+...",hace 9 horas
154,...,...,auxiliares administrativos//servicio al cliente chat//horarios de oficina,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa requiere para contratación inmediata asesores comerciales para brindar servicio al cliente a los...,hace 10 horas
155,...,...,asesor servicio al cliente/ sac fondo de pensiones / sin experiencia,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector call center bpo requiere parta su equipo asesores comerciales funciones: servicio y...,hace 10 horas
