,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
102,se precisa urgente,...,coordinador logístico,nexarte servicios temporales s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nexarte-servicios-temporales-sa-584B486BED116B1E,"4,2","cundinamarca, cota","reconocida empresa del sector ferretero esta en búsqueda de untécnico o tecnólogo en procesamiento de plásticos,...",hace 12 horas
103,se precisa urgente,...,auxiliar logistico / con moto,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","risaralda, pereira","importante empresa de servicios y telecomunicaciones móviles, requiere para su equipo de trabajo en la ciudad de...",hace 12 horas
104,...,...,auxiliar de logística en la estrella,jobandtalent co s a s,https://co.computrabajo.com/jobandtalent,"4,1","antioquia, la estrella",en jobandtalent empleamos a más de 15.000 profesionales en toda colombia y ofrecemos oportunidades de empleo de forma...,hace 12 horas
105,...,...,auxiliar logístico con experiencia,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.","importante empresa del sector industrial a nivel nacional requiere para su equipo de trabajo, bachilleres o técnicos...",hace 12 horas
106,...,...,mensajero y lider logistico,arthromeds,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-arthromeds-B380B9755CC9B37A,...,"antioquia, medellín",importante casa médica con más de 15 años de experiencia en la comercialización de productos para el área...,hace 12 horas
107,...,...,montacargista,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector metalmecánico busca operario *montacarguista / almacenista/ logistica* que cumplan el...,hace 12 horas
108,...,...,auxiliar logistico,...,...,...,"antioquia, guarne",tenemos una oferta de empleo para ti importante empresa de logística y mensajería se encuentra en la búsqueda de un...,hace 12 horas
109,se precisa urgente,empleo destacado,"estudiantes, practicantes y aprendices en logística almacén y bodega",...,...,...,"valle del cauca, cali",importante empresa de telecomunicaciones ubicada en cali solicita estudiantes técnicos y tecnólogos en áreas de...,hace 12 horas
111,se precisa urgente,empleo destacado,jefe ó coordinador de logística,sodexo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sodexo-sas-38F8D3C89C275A55,"4,3","valle del cauca, cali","importante empresa del sector de consumo masivo requiere tecnólogo en carreras logísticas, administrativas o...",hace 12 horas
112,...,empleo destacado,auxiliar de bodega,suministramos recursos humanos temporales sumitemp s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-suministramos-recursos-humanos-temporales-sumitemp-sas-82FC704B48D85533,"4,3","valle del cauca, palmira",importante y reconocida empresa dedicada al almacenamiento de insumos de farma. estamos en búsqueda de los mejores...,hace 12 horas
113,se precisa urgente,empleo destacado,auxiliar de logística,colcan s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-colcan-sas-8C939FABEE82B42C,"4,1","bogotá, d.c., bogotá, d.c.",reconocida empresa del sector salud requiere para su equipo de trabajo auxiliar de bodega o logístico habilidades y...,hace 12 horas
114,se precisa urgente,empleo destacado,auxiliar logistico / con moto,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","risaralda, pereira","importante empresa de servicios y telecomunicaciones móviles, requiere para su equipo de trabajo en la ciudad de...",hace 12 horas
115,...,...,auxiliar logístico mosquera,...,...,...,"cundinamarca, mosquera",¡¡¡esta es tu oportunidad!!!importante empresa de ventas de productos de hogar requiere para su equipo de trabajo...,hace 12 horas
116,...,empleo destacado,auxiliar logística y/o bodega,...,...,...,"bogotá, d.c., bogotá, d.c.",¡¡¡esta es tu oportunidad!!!buscamos auxiliares logísticas y/o bodega para nuestra empresa aeroportuaria: beneficios:...,hace 12 horas
117,...,...,auxiliar logístico o de bodega,...,...,...,"bogotá, d.c., bogotá, d.c.","importante empresa del sector requiere hombre urgente auxiliar de inventarios, bodega, o despachos, con excelente...",hace 12 horas
118,...,...,coordinador logístico,aliados laborales s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-aliados-laborales-sas-2342C4529394552E,"4,0","bogotá, d.c., bogotá, d.c.","importante empresadel sector requiere coordinador logístico, bachiller o técnico en logística, con mínimo 1 año de...",hace 13 horas
119,...,...,operario logistica,soluciones a tiempo,https://co.computrabajo.com/solucionesatiempo,...,"cauca, santander de quilichao","distinguida empresa del sector solicita personal ubicados en cali - yumbo - santander de quiichao, se encuentra en...",hace 13 horas
120,...,empleo destacado,auxiliar logístico y de almacén,time jobs,https://co.computrabajo.com/timejobs,...,"antioquia, medellín",importante compañía requiere para su equipo de trabajo un auxiliar de bodega con experiencia mínima de 6 meses a 1 año...,hace 13 horas
121,...,...,ayudante logístico,activo humano sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-diez-y-nueve-s-a-s-8901ED150E868916,...,"cauca, puerto tejada",importante empresa dedicada a la fabricación de productos plásticos se encuentra en búsqueda de bachiller y/o técnicos...,hace 13 horas
122,...,...,operador logistico,espacio y mercadeo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-espacio-y-mercadeo-sas-991CD8400E7170D4,"4,0","bogotá, d.c., bogotá, d.c.","importante empresa del sector de construcción y remodelación requiere personal con experiencia en bodega, realizando...",hace 13 horas
123,...,...,aux de devoluciones logistico,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","valle del cauca, yumbo","importante empresa del sector logístico esta en búsqueda de aux logistico inversa , que cuente con experiencia mínima...",hace 13 horas
124,se precisa urgente,empleo destacado,analista de logística / abastecimiento,tiempos sas,https://co.computrabajo.com/tiempos,"4,3","valle del cauca, cali",reconocida empresa del sector automotriz se encuentra en la búsqueda de personal que cuente con mínimo 2 años de...,hace 13 horas
125,...,...,analista de trasporte y logistica,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.",analista de trasporte y logística importante empresa del sectorsector automotrizrequiere profesionalen ingeniería...,hace 13 horas
126,...,...,coordinador abastecimiento logística,...,...,...,"antioquia, girardota","¡si estás interesado en hacer parte de una gran empresa, conformada por los mejores profesionales, te estamos...",hace 13 horas
127,...,...,convocatoria abierta aux logistico/bodega,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","antioquia, medellín",importante empresa del sector logístico solicita auxiliar logístico-bodega con experiencia mínima de un año en...,hace 13 horas
128,...,...,"operarios de producción,auxiliares logísticos y mas",...,...,...,"bogotá, d.c., bogotá, d.c.",se requiere personal para trabajar en empresa con grandes beneficios para sus colaboradores hombre o mujer con...,hace 13 horas
129,...,...,operador logístico / zona norte bogotá,espacio y mercadeo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-espacio-y-mercadeo-sas-991CD8400E7170D4,"4,0","bogotá, d.c., bogotá, d.c.","estamos en búsqueda del mejor talento del área operativa, si cuentas con experiencia mínimo de 6 meses en almacenes de...",hace 13 horas
130,...,...,asistente de inventarios (experiencia sector logístico),bayton colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-bayton-colombia-sas-30BE8B5E0967198D,"3,6","valle del cauca, cali",importante empresa de logística y transporte busca para su equipo de trabajo de forma urgente asistente de inventario...,hace 14 horas
131,...,...,coordinador/a de operaciones logísticas dc,colombina s.a.,https://co.computrabajo.com/colombina,"4,4","valle del cauca, cali","colombina s.a multinacional de alimentos, ofrece el cargo coordinador/a de operaciones logísticas en yumbo valle, las...",hace 14 horas
132,...,empleo destacado,técnico y/o tecnólogo en logística y almacenamiento,tecval s a s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tecval-s-a-s--BB04BD706983B45D,"4,0","bogotá, d.c., bogotá, d.c.", recibir de los proveedores los materiales comprados y verificar documentos requeridos en la oc.  almacenar...,hace 14 horas
133,se precisa urgente,empleo destacado,vendedor,transportadora la prensa del valle s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-transportadora-la-prensa-del-valle-sas-34642FE75FBE5869,"4,2","caldas, manizales","""importante empresa líder del sector de transporte ubicada en manizales, con mas de 60 años en el mercado, se...",hace 14 horas
134,...,...,auxiliar logístico u operario de producción con 6 meses de experiencia,a'hora s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ahora-sas-5FBDDBF180A2FA52,"4,2","antioquia, medellín","empresa de alimentos solicita auxiliar logístico u operario de producción que tenga experiencia de 1 año en logística,...",hace 14 horas
135,...,...,director financiero y administrativo,adp adispetrol sa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-adp--adispetrol-sa-3DB13FA283E5252B,...,"cundinamarca, mosquera",importante empresa de transporte requiere para su equipo de trabajo para el cargo de director administrativo y...,hace 14 horas
136,se precisa urgente,empleo destacado,auxiliar de planta o logistico,matecsa manufacturas,https://co.computrabajo.com/matecsa-manufacturas-,...,"valle del cauca, yumbo","importante empresa del sector del acero busca auxiliares de planta y logisticos, hombres y mujeres, bachilleres,...",hace 14 horas
137,...,...,coordinador de operaciones logísticas y de transporte senior,imbocar s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-imbocar-sas-3028E24F8E160E98,"4,1","antioquia, medellín","en imbocar trabajamos para garantizar nuevas y mejores experiencias a todos nuestros grupos de influencia, te...",hace 14 horas
138,...,...,auxiliar de bodega,bayton colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-bayton-colombia-sas-30BE8B5E0967198D,"3,6","valle del cauca, cali",importante empresa de logística y transporte busca para su equipo de trabajo de forma urgente auxiliares de bodega que...,hace 14 horas
139,se precisa urgente,empleo destacado,auxiliares logistico,apoyo logistico y operativo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-apoyo-logistico-y-operativo-sas-6AC6AC0A69B88C13,"4,4","cundinamarca, siberia",apoyo logistico y operativo requierehombres con o sin experiencia para trabajaren funza realizando cargue y descargue...,hace 14 horas
140,...,...,coordinador logistico,empresa de servicios temporales maxempleos s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-empresa-de-servicios-temporales-maxempleos-sas-AEAF5F7A25AE278E,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa del sector farmacéutico, ubicada en puente aranda, requiere coordinador logistico con experiencia...",hace 14 horas
141,se precisa urgente,...,auxiliar logístico de cuartos fríos (poblado),t.h soluciones group s.a.s.,https://co.computrabajo.com/thsoluciones,...,"antioquia, medellín",importante empresa del sector de los alimentos ubicada en el poblado solicita auxiliares logísticos que tenga...,hace 15 horas
142,...,...,profesional administrativo y logístico latam dispositivos médicos,...,...,...,"antioquia, medellín",profesional administrativo y logístico latam dispositivos médicos / ehealth compañía líder (aliado) en dispositivos y...,hace 15 horas
143,...,...,"operador multifuncional, auxiliar logístico, auxiliar de bodega",supertiendas y droguerias olimpica s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-supertiendas-y-droguerias-olimpica-sa-B6ECA2C303EF2361,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa del sector retailsolicita personal que tenga experiencia en cargue y descargue de mercancía, que...",hace 15 horas
144,...,...,analista de compras y logística (holcim abs),americas business service,https://co.computrabajo.com/abs,...,"antioquia, medellín","holcim abs es el centro de servicios para las américas del grupo holcim, líder mundial en el diseño y fabricación de...",hace 15 horas
145,...,empleo destacado,líder administrativo / empresa logística,imbocar s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-imbocar-sas-3028E24F8E160E98,"4,1","antioquia, medellín","en imbocar trabajamos para garantizar nuevas y mejores experiencias a todos nuestros grupos de influencia, te...",hace 15 horas
146,...,...,coordinador de operaciones logísticas y de transporte senior,imbocar s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-imbocar-sas-3028E24F8E160E98,"4,1","antioquia, medellín","en imbocar trabajamos para garantizar nuevas y mejores experiencias a todos nuestros grupos de influencia, te...",hace 15 horas
147,...,...,supervisor logístico,edinsa medellin,https://co.computrabajo.com/edinsa-medellin,"4,3","atlántico, malambo","se requiere supervisor de operaciones con experiencia mínima de 3 años en el sector logístico, encargado de supervisar...",hace 15 horas
